Scene,Tile,T,Z,C,X [micron],Y [micron],Z [micron],Time [s]
0,2272,0,0,0,-32137.6,14863.2,3780.4,344.631
0,2273,0,0,0,-32454.4,14863.2,3780.1,344.641
0,2274,0,0,0,-32771.2,14863.2,3779.8,344.651
0,2275,0,0,0,-33088.0,14863.2,3779.5,344.661
0,2276,0,0,0,-33404.8,14863.2,3779.2,344.671
0,2277,0,0,0,-33721.6,14863.2,3778.9,344.681
0,2278,0,0,0,-34038.4,14863.2,3778.6,344.691
0,2279,0,0,0,-34355.2,14863.2,3778.3,344.701
0,2280,0,0,0,-34672.0,14863.2,3778.1,344.711
0,2281,0,0,0,-34988.8,14863.2,3777.8,344.723
0,2282,0,0,0,-35305.6,14863.2,3777.5,344.733
0,2283,0,0,0,-35622.4,14863.2,3777.2,344.744
0,2284,0,0,0,-35939.2,14863.2,3777.0,344.754
0,2285,0,0,0,-36256.0,14863.2,3776.7,344.764
0,2286,0,0,0,-36572.8,14863.2,3776.4,344.774
0,2287,0,0,0,-36889.6,14863.2,3776.2,344.784
0,2288,0,0,0,-37206.4,14863.2,3775.9,344.794
0,2289,0,0,0,-37523.2,14863.2,3775.6,344.804
0,2290,0,0,0,-37840.0,14863.2,3775.4,344.814
0,2291,0,0,0,-38156.8,14863.2,3775.1,344.826
0,2292,0,0,0,-38473.6,14863.2,3774.9,344.836
0,2293,0,0,0,-38790.4,14863.2,3774.6,344.849
0,2294,0,0,0,-39107.2,14863.2,3774.3,344.861
0,2295,0,0,0,-38790.4,15100.8,3775.1,352.438
0,2296,0,0,0,-38473.6,15100.8,3775.3,352.448
0,2297,0,0,0,-38156.8,15100.8,3775.5,352.458
0,2298,0,0,0,-37840.0,15100.8,3775.8,352.468
0,2299,0,0,0,-37523.2,15100.8,3776.0,352.483
0,2300,0,0,0,-37206.4,15100.8,3776.3,352.493
0,2301,0,0,0,-36889.6,15100.8,3776.5,352.503
0,2302,0,0,0,-36572.8,15100.8,3776.8,352.515
0,2303,0,0,0,-36256.0,15100.8,3777.0,352.525
0,2304,0,0,0,-35939.2,15100.8,3777.3,352.535
0,2305,0,0,0,-35622.4,15100.8,3777.6,352.545
0,2306,0,0,0,-35305.6,15100.8,3777.8,352.563
0,2307,0,0,0,-34988.8,15100.8,3778.1,352.573
0,2308,0,0,0,-34672.0,15100.8,3778.4,352.583
0,2309,0,0,0,-34355.2,15100.8,3778.6,352.593
0,2310,0,0,0,-34038.4,15100.8,3778.9,352.603
0,2311,0,0,0,-33721.6,15100.8,3779.2,352.613
0,2312,0,0,0,-33404.8,15100.8,3779.5,352.623
0,2313,0,0,0,-33088.0,15100.8,3779.8,352.633
0,2314,0,0,0,-32771.2,15100.8,3780.1,352.643
0,2315,0,0,0,-32454.4,15100.8,3780.4,352.653
0,2316,0,0,0,-32137.6,15100.8,3780.7,352.663
0,2317,0,0,0,-31820.8,15100.8,3781.0,352.678
0,2318,0,0,0,-31504.0,15100.8,3781.3,352.690
0,2319,0,0,0,-31187.2,15100.8,3781.6,352.764
0,2320,0,0,0,-30870.4,15100.8,3781.9,352.774
0,2321,0,0,0,-30553.6,15100.8,3782.2,352.784
0,2322,0,0,0,-30236.8,15100.8,3782.6,352.794
0,2323,0,0,0,-29920.0,15100.8,3782.9,352.804
0,2324,0,0,0,-29603.2,15100.8,3783.2,352.814
0,2325,0,0,0,-29286.4,15100.8,3783.6,352.824
0,2326,0,0,0,-28969.6,15100.8,3783.9,352.845
0,2327,0,0,0,-28652.8,15100.8,3784.3,352.862
0,2328,0,0,0,-28336.0,15100.8,3784.6,352.872
0,2329,0,0,0,-28019.2,15100.8,3785.0,352.884
0,2330,0,0,0,-27702.4,15100.8,3785.3,352.899
0,2331,0,0,0,-27385.6,15100.8,3785.7,352.909
0,2332,0,0,0,-27068.8,15100.8,3786.1,352.919
0,2333,0,0,0,-26752.0,15100.8,3786.5,352.929
0,2334,0,0,0,-26435.2,15100.8,3786.8,352.941
0,2335,0,0,0,-26118.4,15100.8,3787.2,352.980
0,2336,0,0,0,-25801.6,15100.8,3787.6,353.007
0,2337,0,0,0,-25484.8,15100.8,3788.0,353.025
0,2338,0,0,0,-25168.0,15100.8,3788.4,353.039
0,2339,0,0,0,-24851.2,15100.8,3788.8,353.049
0,2340,0,0,0,-24534.4,15100.8,3789.3,353.070
0,2341,0,0,0,-24217.6,15100.8,3789.7,353.080
0,2342,0,0,0,-23900.8,15100.8,3790.2,353.096
0,2343,0,0,0,-23584.0,15100.8,3790.6,353.107
0,2344,0,0,0,-23267.2,15100.8,3791.0,353.118
0,2345,0,0,0,-22950.4,15100.8,3791.4,353.128
0,2346,0,0,0,-22633.6,15100.8,3791.9,353.138
0,2347,0,0,0,-22316.8,15100.8,3792.4,353.148
0,2348,0,0,0,-22000.0,15100.8,3792.8,353.158
0,2349,0,0,0,-21683.2,15100.8,3793.3,353.168
0,2350,0,0,0,-21366.4,15100.8,3793.8,353.178
0,2351,0,0,0,-21049.6,15100.8,3794.3,353.188
0,2352,0,0,0,-20732.8,15100.8,3794.8,353.198
0,2353,0,0,0,-20732.8,15338.4,3795.0,361.067
0,2354,0,0,0,-21049.6,15338.4,3794.5,361.077
0,2355,0,0,0,-21366.4,15338.4,3794.0,361.087
0,2356,0,0,0,-21683.2,15338.4,3793.5,361.097
0,2357,0,0,0,-22000.0,15338.4,3793.0,361.107
0,2358,0,0,0,-22316.8,15338.4,3792.6,361.117
0,2359,0,0,0,-22633.6,15338.4,3792.1,361.129
0,2360,0,0,0,-22950.4,15338.4,3791.7,361.139
0,2361,0,0,0,-23267.2,15338.4,3791.2,361.157
0,2362,0,0,0,-23584.0,15338.4,3790.8,361.222
0,2363,0,0,0,-23900.8,15338.4,3790.3,361.232
0,2364,0,0,0,-24217.6,15338.4,3789.9,361.242
0,2365,0,0,0,-24534.4,15338.4,3789.5,361.252
0,2366,0,0,0,-24851.2,15338.4,3789.1,361.262
0,2367,0,0,0,-25168.0,15338.4,3788.6,361.275
0,2368,0,0,0,-25484.8,15338.4,3788.2,361.293
0,2369,0,0,0,-25801.6,15338.4,3787.8,361.303
0,2370,0,0,0,-26118.4,15338.4,3787.4,361.313
0,2371,0,0,0,-26435.2,15338.4,3787.1,361.323
0,2372,0,0,0,-26752.0,15338.4,3786.7,361.342
0,2373,0,0,0,-27068.8,15338.4,3786.3,361.352
0,2374,0,0,0,-27385.6,15338.4,3785.9,361.362
0,2375,0,0,0,-27702.4,15338.4,3785.6,361.372
0,2376,0,0,0,-28019.2,15338.4,3785.2,361.382
0,2377,0,0,0,-28336.0,15338.4,3784.8,361.400
0,2378,0,0,0,-28652.8,15338.4,3784.5,361.413
0,2379,0,0,0,-28969.6,15338.4,3784.1,361.428
0,2380,0,0,0,-29286.4,15338.4,3783.8,361.444
0,2381,0,0,0,-29603.2,15338.4,3783.5,361.456
0,2382,0,0,0,-29920.0,15338.4,3783.1,361.487
0,2383,0,0,0,-30236.8,15338.4,3782.8,361.506
0,2384,0,0,0,-30553.6,15338.4,3782.5,361.553
0,2385,0,0,0,-30870.4,15338.4,3782.2,361.566
0,2386,0,0,0,-31187.2,15338.4,3781.9,361.582
0,2387,0,0,0,-31504.0,15338.4,3781.5,361.596
0,2388,0,0,0,-31820.8,15338.4,3781.1,361.616
0,2389,0,0,0,-32137.6,15338.4,3780.9,361.626
0,2390,0,0,0,-32454.4,15338.4,3780.6,361.636
0,2391,0,0,0,-32771.2,15338.4,3780.4,361.651
0,2392,0,0,0,-33088.0,15338.4,3780.1,361.665
0,2393,0,0,0,-33404.8,15338.4,3779.8,361.675
0,2394,0,0,0,-33721.6,15338.4,3779.5,361.685
0,2395,0,0,0,-34038.4,15338.4,3779.2,361.701
0,2396,0,0,0,-34355.2,15338.4,3779.0,361.714
0,2397,0,0,0,-34672.0,15338.4,3778.7,361.731
0,2398,0,0,0,-34988.8,15338.4,3778.4,361.741
0,2399,0,0,0,-35305.6,15338.4,3778.2,361.752
0,2400,0,0,0,-35622.4,15338.4,3777.9,361.766
0,2401,0,0,0,-35939.2,15338.4,3777.6,361.784
0,2402,0,0,0,-36256.0,15338.4,3777.4,361.794
0,2403,0,0,0,-36572.8,15338.4,3777.1,361.804
0,2404,0,0,0,-36889.6,15338.4,3776.9,361.814
0,2405,0,0,0,-37206.4,15338.4,3776.6,361.825
0,2406,0,0,0,-37523.2,15338.4,3776.4,361.838
0,2407,0,0,0,-37840.0,15338.4,3776.2,361.893
0,2408,0,0,0,-38156.8,15338.4,3775.9,361.925
0,2409,0,0,0,-38473.6,15338.4,3775.7,361.938
0,2410,0,0,0,-38790.4,15338.4,3775.5,361.957
0,2411,0,0,0,-38473.6,15576.0,3776.1,369.990
0,2412,0,0,0,-38156.8,15576.0,3776.5,370.000
0,2413,0,0,0,-37840.0,15576.0,3776.6,370.010
0,2414,0,0,0,-37523.2,15576.0,3776.8,370.020
0,2415,0,0,0,-37206.4,15576.0,3777.0,370.030
0,2416,0,0,0,-36889.6,15576.0,3777.3,370.040
0,2417,0,0,0,-36572.8,15576.0,3777.5,370.124
0,2418,0,0,0,-36256.0,15576.0,3777.7,370.152
0,2419,0,0,0,-35939.2,15576.0,3778.0,370.162
0,2420,0,0,0,-35622.4,15576.0,3778.2,370.187
0,2421,0,0,0,-35305.6,15576.0,3778.5,370.197
0,2422,0,0,0,-34988.8,15576.0,3778.7,370.207
0,2423,0,0,0,-34672.0,15576.0,3779.0,370.229
0,2424,0,0,0,-34355.2,15576.0,3779.3,370.245
0,2425,0,0,0,-34038.4,15576.0,3779.5,370.259
0,2426,0,0,0,-33721.6,15576.0,3779.8,370.284
0,2427,0,0,0,-33404.8,15576.0,3780.1,370.301
0,2428,0,0,0,-33088.0,15576.0,3780.4,370.316
0,2429,0,0,0,-32771.2,15576.0,3780.6,370.326
0,2430,0,0,0,-32454.4,15576.0,3780.9,370.336
0,2431,0,0,0,-32137.6,15576.0,3781.2,370.346
0,2432,0,0,0,-31820.8,15576.0,3781.5,370.356
0,2433,0,0,0,-31504.0,15576.0,3781.9,370.367
0,2434,0,0,0,-31187.2,15576.0,3782.1,370.391
0,2435,0,0,0,-30870.4,15576.0,3782.4,370.401
0,2436,0,0,0,-30553.6,15576.0,3782.7,370.412
0,2437,0,0,0,-30236.8,15576.0,3783.1,370.422
0,2438,0,0,0,-29920.0,15576.0,3783.4,370.432
0,2439,0,0,0,-29603.2,15576.0,3783.7,370.442
0,2440,0,0,0,-29286.4,15576.0,3784.0,370.454
0,2441,0,0,0,-28969.6,15576.0,3784.4,370.466
0,2442,0,0,0,-28652.8,15576.0,3784.7,370.476
0,2443,0,0,0,-28336.0,15576.0,3785.1,370.486
0,2444,0,0,0,-28019.2,15576.0,3785.4,370.496
0,2445,0,0,0,-27702.4,15576.0,3785.8,370.506
0,2446,0,0,0,-27385.6,15576.0,3786.1,370.516
0,2447,0,0,0,-27068.8,15576.0,3786.5,370.526
0,2448,0,0,0,-26752.0,15576.0,3786.9,370.536
0,2449,0,0,0,-26435.2,15576.0,3787.3,370.546
0,2450,0,0,0,-26118.4,15576.0,3787.7,370.556
0,2451,0,0,0,-25801.6,15576.0,3788.0,370.566
0,2452,0,0,0,-25484.8,15576.0,3788.4,370.579
0,2453,0,0,0,-25168.0,15576.0,3788.9,370.589
0,2454,0,0,0,-24851.2,15576.0,3789.3,370.602
0,2455,0,0,0,-24534.4,15576.0,3789.7,370.612
0,2456,0,0,0,-24217.6,15576.0,3790.1,370.622
0,2457,0,0,0,-23900.8,15576.0,3790.6,370.633
0,2458,0,0,0,-23584.0,15576.0,3791.0,370.643
0,2459,0,0,0,-23267.2,15576.0,3791.4,370.653
0,2460,0,0,0,-22950.4,15576.0,3791.9,370.663
0,2461,0,0,0,-22633.6,15576.0,3792.3,370.673
0,2462,0,0,0,-22316.8,15576.0,3792.8,370.683
0,2463,0,0,0,-22000.0,15576.0,3793.3,370.693
0,2464,0,0,0,-21683.2,15576.0,3793.7,370.703
0,2465,0,0,0,-21366.4,15576.0,3794.2,370.721
0,2466,0,0,0,-21049.6,15576.0,3794.7,370.731
0,2467,0,0,0,-20732.8,15576.0,3795.2,370.745
0,2468,0,0,0,-20416.0,15576.0,3795.7,370.759
0,2469,0,0,0,-20099.2,15576.0,3796.3,370.774
0,2470,0,0,0,-20099.2,15813.6,3796.5,378.637
0,2471,0,0,0,-20416.0,15813.6,3796.0,378.647
0,2472,0,0,0,-20732.8,15813.6,3795.4,378.657
0,2473,0,0,0,-21049.6,15813.6,3794.9,378.667
0,2474,0,0,0,-21366.4,15813.6,3794.4,378.677
0,2475,0,0,0,-21683.2,15813.6,3794.0,378.735
0,2476,0,0,0,-22000.0,15813.6,3793.5,378.745
0,2477,0,0,0,-22316.8,15813.6,3793.0,378.755
0,2478,0,0,0,-22633.6,15813.6,3792.5,378.765
0,2479,0,0,0,-22950.4,15813.6,3792.1,378.826
0,2480,0,0,0,-23267.2,15813.6,3791.6,378.836
0,2481,0,0,0,-23584.0,15813.6,3791.2,378.846
0,2482,0,0,0,-23900.8,15813.6,3790.8,378.856
0,2483,0,0,0,-24217.6,15813.6,3790.3,378.866
0,2484,0,0,0,-24534.4,15813.6,3789.9,378.881
0,2485,0,0,0,-24851.2,15813.6,3789.5,378.891
0,2486,0,0,0,-25168.0,15813.6,3789.1,378.901
0,2487,0,0,0,-25484.8,15813.6,3788.7,378.911
0,2488,0,0,0,-25801.6,15813.6,3788.3,378.924
0,2489,0,0,0,-26118.4,15813.6,3787.9,378.947
0,2490,0,0,0,-26435.2,15813.6,3787.5,378.968
0,2491,0,0,0,-26752.0,15813.6,3787.1,378.978
0,2492,0,0,0,-27068.8,15813.6,3786.7,378.989
0,2493,0,0,0,-27385.6,15813.6,3786.4,378.999
0,2494,0,0,0,-27702.4,15813.6,3786.0,379.009
0,2495,0,0,0,-28019.2,15813.6,3785.6,379.024
0,2496,0,0,0,-28336.0,15813.6,3785.3,379.034
0,2497,0,0,0,-28652.8,15813.6,3784.9,379.060
0,2498,0,0,0,-28969.6,15813.6,3784.6,379.070
0,2499,0,0,0,-29286.4,15813.6,3784.3,379.083
0,2500,0,0,0,-29603.2,15813.6,3783.9,379.096
0,2501,0,0,0,-29920.0,15813.6,3783.6,379.106
0,2502,0,0,0,-30236.8,15813.6,3783.3,379.118
0,2503,0,0,0,-30553.6,15813.6,3783.0,379.132
0,2504,0,0,0,-30870.4,15813.6,3782.7,379.159
0,2505,0,0,0,-31187.2,15813.6,3782.4,379.171
0,2506,0,0,0,-31504.0,15813.6,3782.1,379.181
0,2507,0,0,0,-31820.8,15813.6,3781.7,379.191
0,2508,0,0,0,-32137.6,15813.6,3781.5,379.203
0,2509,0,0,0,-32454.4,15813.6,3781.2,379.221
0,2510,0,0,0,-32771.2,15813.6,3780.9,379.231
0,2511,0,0,0,-33088.0,15813.6,3780.7,379.241
0,2512,0,0,0,-33404.8,15813.6,3780.4,379.283
0,2513,0,0,0,-33721.6,15813.6,3780.1,379.293
0,2514,0,0,0,-34038.4,15813.6,3779.9,379.303
0,2515,0,0,0,-34355.2,15813.6,3779.6,379.314
0,2516,0,0,0,-34672.0,15813.6,3779.3,379.327
0,2517,0,0,0,-34988.8,15813.6,3779.1,379.337
0,2518,0,0,0,-35305.6,15813.6,3778.8,379.347
0,2519,0,0,0,-35622.4,15813.6,3778.6,379.357
0,2520,0,0,0,-35939.2,15813.6,3778.4,379.367
0,2521,0,0,0,-36256.0,15813.6,3778.1,379.377
0,2522,0,0,0,-36572.8,15813.6,3777.9,379.387
0,2523,0,0,0,-36889.6,15813.6,3777.7,379.397
0,2524,0,0,0,-37206.4,15813.6,3777.4,379.407
0,2525,0,0,0,-37523.2,15813.6,3777.2,379.417
0,2526,0,0,0,-37840.0,15813.6,3777.0,379.427
0,2527,0,0,0,-38156.8,15813.6,3776.8,379.437
0,2528,0,0,0,-37206.4,16051.2,3777.8,386.606
0,2529,0,0,0,-36889.6,16051.2,3778.2,386.616
0,2530,0,0,0,-36572.8,16051.2,3778.3,386.626
0,2531,0,0,0,-36256.0,16051.2,3778.5,386.636
0,2532,0,0,0,-35939.2,16051.2,3778.7,386.646
0,2533,0,0,0,-35622.4,16051.2,3779.0,386.659
0,2534,0,0,0,-35305.6,16051.2,3779.2,386.703
0,2535,0,0,0,-34988.8,16051.2,3779.4,386.713
0,2536,0,0,0,-34672.0,16051.2,3779.7,386.729
0,2537,0,0,0,-34355.2,16051.2,3779.9,386.740
0,2538,0,0,0,-34038.4,16051.2,3780.2,386.751
0,2539,0,0,0,-33721.6,16051.2,3780.4,386.761
0,2540,0,0,0,-33404.8,16051.2,3780.7,386.772
0,2541,0,0,0,-33088.0,16051.2,3781.0,386.783
0,2542,0,0,0,-32771.2,16051.2,3781.2,386.802
0,2543,0,0,0,-32454.4,16051.2,3781.5,386.817
0,2544,0,0,0,-32137.6,16051.2,3781.8,386.827
0,2545,0,0,0,-31820.8,16051.2,3782.1,386.850
0,2546,0,0,0,-31504.0,16051.2,3782.4,386.860
0,2547,0,0,0,-31187.2,16051.2,3782.6,386.870
0,2548,0,0,0,-30870.4,16051.2,3782.9,386.880
0,2549,0,0,0,-30553.6,16051.2,3783.3,386.891
0,2550,0,0,0,-30236.8,16051.2,3783.6,386.903
0,2551,0,0,0,-29920.0,16051.2,3783.9,386.921
0,2552,0,0,0,-29603.2,16051.2,3784.2,386.931
0,2553,0,0,0,-29286.4,16051.2,3784.5,386.941
0,2554,0,0,0,-28969.6,16051.2,3784.9,386.951
0,2555,0,0,0,-28652.8,16051.2,3785.2,386.961
0,2556,0,0,0,-28336.0,16051.2,3785.5,386.971
0,2557,0,0,0,-28019.2,16051.2,3785.9,386.981
0,2558,0,0,0,-27702.4,16051.2,3786.2,386.991
0,2559,0,0,0,-27385.6,16051.2,3786.6,387.002
0,2560,0,0,0,-27068.8,16051.2,3787.0,387.013
0,2561,0,0,0,-26752.0,16051.2,3787.3,387.027
0,2562,0,0,0,-26435.2,16051.2,3787.7,387.037
0,2563,0,0,0,-26118.4,16051.2,3788.1,387.053
0,2564,0,0,0,-25801.6,16051.2,3788.5,387.065
0,2565,0,0,0,-25484.8,16051.2,3788.9,387.083
0,2566,0,0,0,-25168.0,16051.2,3789.3,387.097
0,2567,0,0,0,-24851.2,16051.2,3789.7,387.108
0,2568,0,0,0,-24534.4,16051.2,3790.1,387.131
0,2569,0,0,0,-24217.6,16051.2,3790.5,387.141
0,2570,0,0,0,-23900.8,16051.2,3791.0,387.151
0,2571,0,0,0,-23584.0,16051.2,3791.4,387.162
0,2572,0,0,0,-23267.2,16051.2,3791.8,387.172
0,2573,0,0,0,-22950.4,16051.2,3792.3,387.183
0,2574,0,0,0,-22633.6,16051.2,3792.8,387.193
0,2575,0,0,0,-22316.8,16051.2,3793.2,387.236
0,2576,0,0,0,-22000.0,16051.2,3793.7,387.246
0,2577,0,0,0,-21683.2,16051.2,3794.2,387.257
0,2578,0,0,0,-21366.4,16051.2,3794.7,387.284
0,2579,0,0,0,-21049.6,16051.2,3795.2,387.298
0,2580,0,0,0,-20732.8,16051.2,3795.7,387.309
0,2581,0,0,0,-20416.0,16051.2,3796.2,387.332
0,2582,0,0,0,-20099.2,16051.2,3796.8,387.342
0,2583,0,0,0,-20099.2,16288.8,3796.9,394.664
0,2584,0,0,0,-20416.0,16288.8,3796.4,394.674
0,2585,0,0,0,-20732.8,16288.8,3795.9,394.684
0,2586,0,0,0,-21049.6,16288.8,3795.4,394.694
0,2587,0,0,0,-21366.4,16288.8,3794.9,394.704
0,2588,0,0,0,-21683.2,16288.8,3794.4,394.714
0,2589,0,0,0,-22000.0,16288.8,3793.9,394.724
0,2590,0,0,0,-22316.8,16288.8,3793.4,394.779
0,2591,0,0,0,-22633.6,16288.8,3793.0,394.789
0,2592,0,0,0,-22950.4,16288.8,3792.5,394.799
0,2593,0,0,0,-23267.2,16288.8,3792.1,394.809
0,2594,0,0,0,-23584.0,16288.8,3791.6,394.819
0,2595,0,0,0,-23900.8,16288.8,3791.2,394.829
0,2596,0,0,0,-24217.6,16288.8,3790.8,394.853
0,2597,0,0,0,-24534.4,16288.8,3790.3,394.870
0,2598,0,0,0,-24851.2,16288.8,3789.9,394.887
0,2599,0,0,0,-25168.0,16288.8,3789.5,394.899
0,2600,0,0,0,-25484.8,16288.8,3789.1,394.918
0,2601,0,0,0,-25801.6,16288.8,3788.7,394.929
0,2602,0,0,0,-26118.4,16288.8,3788.3,394.939
0,2603,0,0,0,-26435.2,16288.8,3787.9,394.951
0,2604,0,0,0,-26752.0,16288.8,3787.6,394.961
0,2605,0,0,0,-27068.8,16288.8,3787.2,394.971
0,2606,0,0,0,-27385.6,16288.8,3786.8,394.981
0,2607,0,0,0,-27702.4,16288.8,3786.5,394.991
0,2608,0,0,0,-28019.2,16288.8,3786.1,395.001
0,2609,0,0,0,-28336.0,16288.8,3785.8,395.011
0,2610,0,0,0,-28652.8,16288.8,3785.4,395.021
0,2611,0,0,0,-28969.6,16288.8,3785.1,395.031
0,2612,0,0,0,-29286.4,16288.8,3784.8,395.045
0,2613,0,0,0,-29603.2,16288.8,3784.5,395.055
0,2614,0,0,0,-29920.0,16288.8,3784.1,395.066
0,2615,0,0,0,-30236.8,16288.8,3783.8,395.076
0,2616,0,0,0,-30553.6,16288.8,3783.5,395.086
0,2617,0,0,0,-30870.4,16288.8,3783.2,395.097
0,2618,0,0,0,-31187.2,16288.8,3782.9,395.110
0,2619,0,0,0,-31504.0,16288.8,3782.6,395.127
0,2620,0,0,0,-31820.8,16288.8,3782.4,395.137
0,2621,0,0,0,-32137.6,16288.8,3782.1,395.147
0,2622,0,0,0,-32454.4,16288.8,3781.8,395.158
0,2623,0,0,0,-32771.2,16288.8,3781.5,395.168
0,2624,0,0,0,-33088.0,16288.8,3781.3,395.178
0,2625,0,0,0,-33404.8,16288.8,3781.0,395.190
0,2626,0,0,0,-33721.6,16288.8,3780.8,395.200
0,2627,0,0,0,-34038.4,16288.8,3780.5,395.217
0,2628,0,0,0,-34355.2,16288.8,3780.3,395.233
0,2629,0,0,0,-34672.0,16288.8,3780.0,395.256
0,2630,0,0,0,-34988.8,16288.8,3779.8,395.266
0,2631,0,0,0,-35305.6,16288.8,3779.6,395.276
0,2632,0,0,0,-35622.4,16288.8,3779.3,395.322
0,2633,0,0,0,-35939.2,16288.8,3779.1,395.350
0,2634,0,0,0,-36256.0,16288.8,3778.9,395.360
0,2635,0,0,0,-36572.8,16288.8,3778.8,395.371
0,2636,0,0,0,-36256.0,16526.4,3779.3,402.808
0,2637,0,0,0,-35939.2,16526.4,3779.6,402.818
0,2638,0,0,0,-35622.4,16526.4,3779.7,402.828
0,2639,0,0,0,-35305.6,16526.4,3779.9,402.838
0,2640,0,0,0,-34988.8,16526.4,3780.2,402.905
0,2641,0,0,0,-34672.0,16526.4,3780.4,402.915
0,2642,0,0,0,-34355.2,16526.4,3780.6,402.925
0,2643,0,0,0,-34038.4,16526.4,3780.9,402.946
0,2644,0,0,0,-33721.6,16526.4,3781.1,402.956
0,2645,0,0,0,-33404.8,16526.4,3781.4,402.966
0,2646,0,0,0,-33088.0,16526.4,3781.6,402.976
0,2647,0,0,0,-32771.2,16526.4,3781.9,402.986
0,2648,0,0,0,-32454.4,16526.4,3782.1,402.996
0,2649,0,0,0,-32137.6,16526.4,3782.4,403.006
0,2650,0,0,0,-31820.8,16526.4,3782.7,403.016
0,2651,0,0,0,-31504.0,16526.4,3782.9,403.026
0,2652,0,0,0,-31187.2,16526.4,3783.2,403.036
0,2653,0,0,0,-30870.4,16526.4,3783.5,403.046
0,2654,0,0,0,-30553.6,16526.4,3783.8,403.057
0,2655,0,0,0,-30236.8,16526.4,3784.1,403.067
0,2656,0,0,0,-29920.0,16526.4,3784.4,403.080
0,2657,0,0,0,-29603.2,16526.4,3784.7,403.090
0,2658,0,0,0,-29286.4,16526.4,3785.1,403.100
0,2659,0,0,0,-28969.6,16526.4,3785.4,403.110
0,2660,0,0,0,-28652.8,16526.4,3785.7,403.120
0,2661,0,0,0,-28336.0,16526.4,3786.0,403.130
0,2662,0,0,0,-28019.2,16526.4,3786.4,403.140
0,2663,0,0,0,-27702.4,16526.4,3786.7,403.150
0,2664,0,0,0,-27385.6,16526.4,3787.1,403.160
0,2665,0,0,0,-27068.8,16526.4,3787.4,403.170
0,2666,0,0,0,-26752.0,16526.4,3787.8,403.180
0,2667,0,0,0,-26435.2,16526.4,3788.2,403.190
0,2668,0,0,0,-26118.4,16526.4,3788.5,403.200
0,2669,0,0,0,-25801.6,16526.4,3788.9,403.210
0,2670,0,0,0,-25484.8,16526.4,3789.3,403.220
0,2671,0,0,0,-25168.0,16526.4,3789.7,403.230
0,2672,0,0,0,-24851.2,16526.4,3790.1,403.240
0,2673,0,0,0,-24534.4,16526.4,3790.6,403.250
0,2674,0,0,0,-24217.6,16526.4,3791.0,403.268
0,2675,0,0,0,-23900.8,16526.4,3791.5,403.280
0,2676,0,0,0,-23584.0,16526.4,3791.8,403.291
0,2677,0,0,0,-23267.2,16526.4,3792.3,403.301
0,2678,0,0,0,-22950.4,16526.4,3792.7,403.311
0,2679,0,0,0,-22633.6,16526.4,3793.2,403.321
0,2680,0,0,0,-22316.8,16526.4,3793.7,403.338
0,2681,0,0,0,-22000.0,16526.4,3794.1,403.348
0,2682,0,0,0,-21683.2,16526.4,3794.6,403.358
0,2683,0,0,0,-21366.4,16526.4,3795.1,403.368
0,2684,0,0,0,-21049.6,16526.4,3795.6,403.380
0,2685,0,0,0,-20732.8,16526.4,3796.1,403.403
0,2686,0,0,0,-20416.0,16526.4,3796.6,403.413
0,2687,0,0,0,-20099.2,16526.4,3797.3,403.423
0,2688,0,0,0,-20099.2,16764.0,3797.4,411.035
0,2689,0,0,0,-20416.0,16764.0,3796.9,411.045
0,2690,0,0,0,-20732.8,16764.0,3796.4,411.055
0,2691,0,0,0,-21049.6,16764.0,3795.8,411.065
0,2692,0,0,0,-21366.4,16764.0,3795.3,411.079
0,2693,0,0,0,-21683.2,16764.0,3794.9,411.091
0,2694,0,0,0,-22000.0,16764.0,3794.4,411.101
0,2695,0,0,0,-22316.8,16764.0,3793.9,411.169
0,2696,0,0,0,-22633.6,16764.0,3793.4,411.179
0,2697,0,0,0,-22950.4,16764.0,3793.0,411.189
0,2698,0,0,0,-23267.2,16764.0,3792.5,411.200
0,2699,0,0,0,-23584.0,16764.0,3792.1,411.210
0,2700,0,0,0,-23900.8,16764.0,3791.6,411.253
0,2701,0,0,0,-24217.6,16764.0,3791.2,411.263
0,2702,0,0,0,-24534.4,16764.0,3790.8,411.273
0,2703,0,0,0,-24851.2,16764.0,3790.4,411.283
0,2704,0,0,0,-25168.0,16764.0,3790.0,411.295
0,2705,0,0,0,-25484.8,16764.0,3789.6,411.305
0,2706,0,0,0,-25801.6,16764.0,3789.2,411.316
0,2707,0,0,0,-26118.4,16764.0,3788.8,411.328
0,2708,0,0,0,-26435.2,16764.0,3788.4,411.342
0,2709,0,0,0,-26752.0,16764.0,3788.0,411.389
0,2710,0,0,0,-27068.8,16764.0,3787.7,411.402
0,2711,0,0,0,-27385.6,16764.0,3787.3,411.413
0,2712,0,0,0,-27702.4,16764.0,3787.0,411.423
0,2713,0,0,0,-28019.2,16764.0,3786.6,411.439
0,2714,0,0,0,-28336.0,16764.0,3786.3,411.450
0,2715,0,0,0,-28652.8,16764.0,3785.9,411.468
0,2716,0,0,0,-28969.6,16764.0,3785.6,411.478
0,2717,0,0,0,-29286.4,16764.0,3785.3,411.488
0,2718,0,0,0,-29603.2,16764.0,3785.0,411.498
0,2719,0,0,0,-29920.0,16764.0,3784.7,411.508
0,2720,0,0,0,-30236.8,16764.0,3784.4,411.518
0,2721,0,0,0,-30553.6,16764.0,3784.1,411.528
